original_id,original
17353,vo däm här hani o nid so a schlächts gwüsse dasi no daheim wohne
17354,wo hesch d dr gymer gmacht
17355,wenn hesch du abgschlosse
17356,mhm ig ha im sibzähni
17357,wer isch di klassaelehrer gsi
17358,ok kenn i nid was git die
17359,uh schwierig kennsch dr XXX
17360,ds isch mi lieblingslehrer gsi
17361,aber i ha ne nume in minem schwerpunktfach gha
17362,-mhm
17363,i ha dès äbe immer no gnosse wüu es isch e so
17364,chasch eifach häre hocke und  zuelose und wenn di s thema
17365,interesiert mi hets immer interesiert isches mega spannend gsi
17366,aber ja wes eim nid so interesiert het
17367,ischs äuä eher/ender längwillig gsi
17368,i ha die so schlimm gfunde
17369,hesch du se vier jahr lang gha
17370,o krass
17371,-ds stimmt
17372,mir hei eh im ganze gymer
17373,vier verschiedeni dütschlehrer gha
17374,u UNVERSTÄNDLICH i bi i weiss ou nid genau wieso eigentlich aber
17375,es het eifach mega oft gwächslet
17376,und sie isch äbe die letschti gsi mir hei nume no drü mau bi ire gha
17377,vo aune vier dütschlehrer isch sie sicher die beschti gsi
17378,aber es het UNVERSTÄNDLICH o nid guet gfaue
17379,die heimer äbe nid
17380,mir hei drum (.) mir hei im erste semester
17381,vor quarta
17382,e dütschlehrerin gha u die isch eifach absolut inkompetent gsi
17383,die het üs ds ganze semester lang gseit
17384,das ihre isch
17385,oder dès ihre gseit isch worde das sie mit üs gar nüt söu mache
17386,wüu när im zwöite semester
17387,die anderi dütschlehrerin zrügg chunnt
17388,wo när aues mit üs wot mache
17389,u när hei mir haut es semester lang nüt gmacht
17390,nacheme semester isch die anderi lehrerin zrügg cho
17391,und es het sich usegsteut das isch absolut nid so gmeint gsi
17392,u drum heimer het üs när quasi es semester gfäut
17393,u dès hout me haut nid eifach so schnäu mau wieder uf
17394,u drum hei mir när in prinzip im prinzip immer e lücke gha
17395,aber wenn me när so e lehrerin het wo so höchi aforderige het
17396,de hani o mal gha
17397,-so cool
17398,heit dir o im Schwärpunkt (.) hesch du pam
17399,heit dir bim XXX o dès mit däm verschlüsseligszügs gmacht
17400,mit dr enigma und so
17401,dÈs isch mis absolute lieblingsthema gsi
17402,dès heimr o gmacht
17403,u är het üs eich e namitag lang i computerruum gschickt u när hets irgend so nes programm ge
17404,wo die enigma so e chli het söue nache steue
17405,u när het me se söue knacke u när isch me so dür die schritte igleitet worde wo die enigma
17406,ds sie se hei chönne knacke
17407,dès isch so cool gsi
17408,bis itz nid
17409,viellecht chunnt das no
17410,dès isch haut (.)
17411,kennsch dr fium IMITATION GAME
17412,aso im zwöite wäutchrieg hei die dütsche e (.)
17413,verschlüsseligsmaschine gha d enigma
17414,und dès isch eigentlich so aus die verschlüsseligsmaschine agluegt worde wüu es isch haut
17415,nach jedem buechstabe wo me tippt het (.)
17416,isch wie dr code veränderet worde
17417,aso du hesch nid nume ei code müesse knacke
17418,sondern du hesch chli wie bi jedem buchstabe müesse knacke
17419,und ehm
17420,när hei d brite natürlich das dings probiert z knacke
17421,hei ganz viu mathematiker und so agsteut
17422,die hei das irgendeinisch
17423,weiss nüm genau wie
17424,aber irgendwie dür ganz viu gsammleti
17425,nachrichte u so hei si dès
17426,e chönne knacke
17427,und so so
17428,isch o anschienend
17429,eh dr computer entstange
17430,wüu dä typ wo ds haut so me oder weniger het knackt het e maschine entwicklet
17431,ehm wo
17432,dä schlüssel usefingt
17433,innerhaub vo absehbarer zit
17434,und dès isch när ds sy ja när eigentlich gäute  aus vorriter vom computer
17435,ds isch in math när ds
17436,ds han im erste semester relativ krass gfunge ds irgendeinisch isches nume no drum gange ds zeige das überhoupt e lösig existiert
17437,nid mau die zfinge
17438,dès eigentlich nume no e lösig existiert
17439,u de si mir scho zfride
17440,siter viu studente
17441,-scho so
17442,dès nämi äbe o wunger oder i ha mi o gfragt
17443,vor auem wüu me haut ke me het kes oder i weiss nid wies bi euch jetzt isch aber mir hei kes skript gha keini folie oder powerpoint oder so ds heisst we nid i d vorlesig bisch gange hesch eigentlich nüt gha
17444,ou nid
17445,ja ussert haut du housch dr när d notize vo öpperem angerem aber ds isch näher glich ou nid schlussendlich das wo me wot
17446,-ds isch gäbig
17447,dès isch sehr hilfrich
17448,wenn hesch du prüefige in psychologie
17449,mathprüefige si immer ir wuche vorem neue semester
17450,- mhm
17451,nei i has äbe im bio afangs januar und mitti januar und ändi januar u dès so irgendso ufe ganz januar verteilt
17452,u när im februar hani math aso i ha die ganze ferie prüfige
17453,- [ ]
17454,snowboarda
17455,:du
17456,vor es paar jahr zerschte mau sit mire chindheit wieder probiert
17457,und es het wükch schlimm usgseh
17458,wow geil
17459,i studiere z fausche
17460,dsch stundeumerächnig
17461,villich irgendwenn mau
17462,aber i weiss nid genau wie dès isch
17463,so wieni ghört ha isches haut o
17464,hei die wos aus houptfach hei vorrang
17465,für die plätz
17466,und i meine es si haut mega viu wo biologie studiere (UNVERSTÄNDLICH)
17467,i mues ou nid unbedingt uf ne exkursion
17468,-was de
17469,hmm i weiss itz nid wies bi dir isch aber aso i meine mi lert d lüt scho kenne aber
17470,schlussendlich ischs haut
17471,uf die füfzeh minute pouse zwüsche de vorlesige
17472,limitiert
17473,säute
17474,nei wükch ni
17475,ussert mau wenn irgendöpper weisch
17476,fragt ob i möcht mitspiele okay ja probiere mirs mau
17477,aber isch när relativ schnäu wieder beendet
17478,mir hei immer singstar gspiut
17479,ah ds kan mr vorsteua
17480,aso i bi o immer mega schlächt gsi
17481,am eis
17482,oder  ja so i zäh minute
17483,UNVERSTÄNDLICH spätischtens zäh ab
17484,i spile gärn chartespiu
17485,kennsch THEGAME
17486,oh ja ds isch so guet
17487,mir hei ds mau im gymer
17488,heimr sport gha
17489,und i ha sport immer gärn gwschänzt
17490,die einti wo mit mir i d klass isch gange die het mau ds spiu mitgno
17491,u när hei mir die ganzi sportstung lang das spiu gspiut
17492,u das isch so guet gsi
17493,und i ha mir dès när gkouft
17494,u när hani immer mit mine kollegine während de pause
17495,oder ou bim
17496,de stunde
17497,ds spiu gspiut
17498,u i spius immer no so gärn und es isch  eigentlich isches a relatives mathematisches spiu
17499,es si eigentlich zahle
17500,und ds ding drane isch haut es spiele aui spieler zäme gäge ds spiu
17501,und entweder gwinne aui oder es verlüre aui
17502,und du probiersch quasi z spiu z besiege
17503,aso du hesch eh:h d charte
17504,füf charte und es git vier staple zwöi wo vo eis bis hundert ghö
17505,und zwöi wo vo hundert bis eis ghö
17506,und du muesch haut d karte i dere reihefolg ablege
17507,und ok es tönt jetz relativ komliziert wenn me d charte nid gseht aber
17508,e grundsätzlich du muesch immer mindestens zwöi charte lege darfsch me wenn d wosch
17509,und ds ziu isch haut aui charte abzlege wos git im spiu auso insgesamt gits hundert charte
17510,und wenn mes schafft aui charte abzlege het me gwunne
17511,ja me muess sich haut überlege so lohnts sich jetzt die charte no z lege
17512,viellecht später chani sie nüm lege aber si isch nid so guet isches
17513,jetzt besser wenn i sie itz lege oder warte mitem risiko
17514,dasi när nüm cha lege
17515,dir müessts unbedingt mau usprobiere
17516,ja ds isch mega geil
17517,chunnt mir bekannt vor
17518,has no nie gspiut
17519,i würds erwarte
17520,was machsch am liebste so vo (.)
17521,okay guet
17522,Guat i hoffa das i füfaviarzig minuta lang uf ne kann
17523,ehm fömer a mit was iar studiaren
17524,ehm was denn
17525,in mathe hender werendem semester au prüafiga und testat
17526,ja sport im hauptfach
17527,und englisch im nebafach
17528,i bin jetz scho im master sozega
17529,aso han jetz agfange und
17530,macha no füf kredits vum bachelor im englisch aso
17531,bin scho fast fertig aber noni ganz
17532,mja
17533,au sport und englisch
17534,zglicha
17535,zum nocher sport lehrer werda
17536,und englisch lehrer
17537,was hend iar nocher so vor
17538,ok ehm
17539,das hender alles scho ka
17540,das kunnt sicher no jaah das ergit sich halt au irgendswia
17541,i han au immer denkt lehrer als plan b
17542,aber schu immer denkt ja a wills eigendli cool isch
17543,viel feria und recht locker
17544,und denn im studium het sich nüt grosses aso
17545,het sich nüt coolers ergeh drum machi jetz dass ja
17546,so fitness center trainer ehm so
17547,sport und gsundheit so
17548,gsundheitsprävention so
17549,kürs leita und
17550,denn isch lehrer scho zcoolsta für mi ja voll
17551,und ehm wieter forscha in dr universität
17552,isch kai möglichkeit für eu
17553,hendr k was statistik nu als master oder was
17554,i han jetz eba au fornäherigsmethoden das isch au statistik und darum [ ]
17555,es isch mitma statistik programm
17556,und ja i han mi nia aso interesiart für das aber jetz bini huara hinadri
17557,i han mi so dura gmoglet
17558,im bachelor studium und jetz ja merkis dases
17559,recht schwirig wird si ja
17560,i glaub un alna wegem weg dr arbeit wo macha muanäher weg dr bachelor arbeit
17561,ussert jetz zum biespiel englisch
17562,döt bruchnäher muanäher kais statisches verfahra macha
17563,zum ö öpis uswerta oder ja
17564,mol muanäher au an interview isch ja au a statistisches verfahra
17565,zum öpert ja
17566,-und seb isch
17567,und seb isch immer gsuacht mathe lehrer
17568,-das gits nit so viel
17569,und das kanäher scho ohni a master macha oder so aso
17570,bruchnäher bi üs machend au scho viel sport lehrer ohni das scho die offiziell usbildig hend
17571,das könntisch sicher als nebajab macha
17572,iar sind vollzit beschäftigt mitem studium oder
17573,iar hend kai zit zum nebedra no näheraffa oder so
17574,was machnäher denn
17575,ja i stell mr mathematik schono streng vor als studium
17576,wenn du no biologie nebedra henäher halt am näherluss huara dr ufwand zum alles uswedig lerna
17577,und sozial was henäher gsait machnäher du sozialwüssanäherafta
17578,psychologie seb isch auno
17579,streng
17580,alles nur multiple choice
17581,i han eba a mitbewohner ka wo im nebafach au psychologie ka het
17582,und es isch glaub schono aso im vrglich zum sport jetz und zum englisch
17583,waisi dases [ ] grossa  ufwand isch aso im vrglich ja
17584,ja voll
17585,seb isch schono näherwirig am afang aber ma gwöhnt sich dra oder
17586,- hetter bim berndütnäher kai accent ka
17587,ja das hani i i han immerno mue mit hochdütnäher
17588,i bin eba nit in dr näherwiz uggwachsa i bin au zamerika ufgwachsa
17589,und dahei halt immer nu näherwizerdütnäher gredet
17590,und drum isch jetz ja so hoch dütnäher a bitzli
17591,mit fufzehn vor ölf jahr jetz
17592,wo i füfi gsi bin aso
17593,zehn jahr vor dem das mr zruck ko sind
17594,ehm mini mama het eifach zruck wella eigentlich
17595,will dfamilia und alles do gsi isch und so und denn ja
17596,ja es het mehreri gründ miar hend an an purahof ka döta
17597,und de hends grat vrkaufa könna
17598,und denn het mini mama eba no im kantonspitol a stell kriagt
17599,in graubünda
17600,und ja denn hets sich so irgendswia erge
17601,und denn simmer wider zruck ko
17602,min het nüt anders gfunda zamerika
17603,woner ja wo grat passend gsi isch
17604,und denn ja hets sich halt erge
17605,und ihr sid beidi vo Bern oder du hesch gseit du bisch usserhalb vo Bern
17606,laupa
17607,vur stadt
17608,-du pendlisch amel
17609,halb stund goht no
17610,- nähereisse
17611,i han dia erst drei jahr in minem bachelor hani zthun gwohnt
17612,aber döt isch no henäher halt 20 min mitem zug
17613,aber henäher recht guati verbindiga
17614,oder denn henäher nomol eina wo a halb stund isch
17615,goht und denn nomol eina wo irgendswia fiarzig minuta goht wo
17616,über belp fahrt
17617,aber de isch ma nu nochem usgang amel am morga früa ganga
17618,miar hend grat unterem näherloss gwohnt ka
17619,am rothus platz
17620,seb isch ja recht näherön gsi ja
17621,und jetz wohni z bümpliz
17622,mit au zwei bündner
17623,dr einti mitem a ja i han si beidi scho vorcher scho kennt
17624,dr eint isch dr kolleg vum glicha dorf
17625,de isch jetzt neu drzua ko wo mr jetz d wg gründet hend do zbümpliz
17626,und mitem endera hani fuasball gspielt
17627,und de studiart zglicha wia i
17628,sport und geographie aber im nebafach
17629,ja i kriaga halt stipendia
17630,vum kanton will
17631,miar könnd ja nit miar hend kai uni döta
17632,und denn
17633,kriagemer halt sitpendia und das isch recht gäbig
17634,ja sehr guat
17635,zga muasi no zahla aber i gohn im summer amel uf da bau go näheraffa
17636,und denn kanni das
17637,kompensiara ja
17638,aber sus würi au dahei wohna
17639,-mhm i gohn aber immerno viel hai übers wuchanend
17640,[ ] i gohn aber immerno viel hai übers wuchanend
17641,und drum waisi auno so es isch schono näherön zum dahei si
17642,voll lustig ja
17643,ganz gail
17644,ja i han an eltera bruader und an elteri schwöster
17645,ehm min bruader hani diar scho vrzellt de het manäherinabau engineur studiart
17646,und näherafft jetz in der hamilton seit eu das öpis
17647,isch helt vu graubünda a firma
17648,ehm und mini schöster isch  phsyioterapeutin
17649,und dia dia wohnt zbasel
17650,und i bin dr jüngsti
17651,immerno am studiara
17652,isch ok miar gfallts studium
17653,wer isch denn eura liablings lehrer gsi in dr kanti
17654,-das macht scho an unternäheried öbs di interesiart oder nit
17655,aber vu denna wo streng sind sind meistens dia wo am meista lernnäher oder nit
17656,i han au so an französisch lehrer ka
17657,de isch au so an dracha gsi
17658,seb isch nit so näherlimm
17659,müand iar au programmiara im mathe studium
17660,was isch denn dass mit da vrnäherlüssliga
17661,nai
17662,ok cool
17663,-ok
17664,cool das hani nit gwüsst
17665,interessant
17666,mainnäher isch nüma möglich
17667,das isch krass ja
17668,miar sind öpa in dr hälfti
17669,aber isch guat gloffa bis jetz
17670,iar hend eu guat könna unterhalte
17671,zum glück studiarend iar beidi zglicha das [ ]
17672,aber iar hend kai pflicht zum vorlesiga bsuacha oder so
17673,seb isch schono easy
17674,podcast au nit
17675,a ja denn muanäher fst go ja
17676,bi üs gits eba meistens podcasts und denn isches so
17677,und denn wenns di amol a näherisst denknäher a hüt gohni nit
17678,das hanni jetz in fornäherigsmethoda
17679,bin nit viel ganga
17680,muasi viel nohola
17681,aber i han gnuag zit in wianachta
17682,vor dr prüafig und denn machis eifach denn
17683,will i han jetz no a gro a fufzehn
17684,credit prüafig
17685,im dezember
17686,und no an englisch prüafig und denn konzentriari mi uf das
17687,und mach zfornäherigsmethoda nocher
17688,denn kunnt das glaub scho guat
17689,si hend jetz im master eba öpis neus gmacht
17690,neus fach si hend alli vorlesiga zemma gfasst
17691,und jetz isches eis
17692,und jetz ja
17693,mol luaga wias kunnt es isch zersta jahr
17694,und denn vilicht
17695,tüands a bitz lockerer bewerta und so
17696,hoffi jetz
17697,mol luaga
17698,math prüafiga henäher au so spot ua
17699,denn henäher wenigstens näherön zit zum lerna
